id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
1710533948,b3036367-2ccf-3be5-a18c-18b1916b9527,  -27.652760,  -50.187050,2024-08-16 18:06:00,Brasil,SANTA CATARINA,PALMEIRA,Mata Atlântica
1710533949,f24af181-09f8-312f-bbab-9e490b4740f4,  -27.635330,  -50.629620,2024-08-16 18:06:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1710533950,2c4960bf-642d-37cf-9d58-5f20e10f9187,  -27.633260,  -50.617460,2024-08-16 18:06:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1710533951,439303c2-9398-3b92-8e6d-2d62eeb81c45,  -27.599610,  -50.842960,2024-08-16 18:06:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1710533952,aed26a90-1779-3f56-8381-91be1c845a40,  -27.577960,  -49.999350,2024-08-16 18:06:00,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica
1710533953,7fd24caa-894b-35fe-8597-37378bb2df49,  -27.559570,  -50.484350,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CORREIA PINTO,Mata Atlântica
1710533954,13d1dd96-bb7a-3a9c-97fd-c7894d51b4c4,  -27.557460,  -50.471810,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CORREIA PINTO,Mata Atlântica
1710533955,34d4f0f3-bcad-3d60-a84d-4fe575aca186,  -27.548100,  -50.355640,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CORREIA PINTO,Mata Atlântica
1710533956,9b60d15b-c165-392e-a610-76df49a11d9a,  -27.521090,  -51.308760,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1710533957,79331946-2b2f-371a-8f57-eb1abaf09b8c,  -27.519230,  -51.297330,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1710533958,4e4b3094-99f3-305b-a213-88e6fef280a7,  -27.492990,  -50.823210,2024-08-16 18:06:00,Brasil,SANTA CATARINA,VARGEM,Mata Atlântica
1710533959,d5fded22-3650-3ea6-b348-d654af5975f9,  -27.474160,  -50.345540,2024-08-16 18:06:00,Brasil,SANTA CATARINA,PONTE ALTA,Mata Atlântica
1710533960,aca37748-d33e-3a83-b831-fe87c7ae3c9b,  -27.471950,  -50.332790,2024-08-16 18:06:00,Brasil,SANTA CATARINA,PONTE ALTA,Mata Atlântica
1710533961,0531d6fb-ab63-391c-914f-302404e22731,  -27.422660,  -50.468980,2024-08-16 18:06:00,Brasil,SANTA CATARINA,PONTE ALTA,Mata Atlântica
1710533962,e2ec4d67-dd83-342e-bec5-6c53fb6d0015,  -27.420560,  -50.456710,2024-08-16 18:06:00,Brasil,SANTA CATARINA,PONTE ALTA,Mata Atlântica
1710533963,c5f5ff10-aaeb-39d2-913f-0e78b5861626,  -27.383370,  -50.777560,2024-08-16 18:06:00,Brasil,SANTA CATARINA,BRUNÓPOLIS,Mata Atlântica
1710533964,f2ed7923-3efa-3b11-8658-47e630adcc38,  -27.369040,  -50.037830,2024-08-16 18:06:00,Brasil,SANTA CATARINA,OTACÍLIO COSTA,Mata Atlântica
1710533965,1e518846-d3d3-3a31-b8f1-924953606495,  -27.310400,  -51.151240,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1710533966,2df50370-57a3-37ea-ab8e-20153e48672c,  -27.308480,  -51.139520,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1710533967,f7bc72b8-0eb0-3a41-a487-ad1f5a1340ff,  -27.300870,  -51.153400,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1710533968,27fee3c2-1039-351e-9c88-d3f87dfd3715,  -27.298930,  -51.141630,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1710533969,58f46f0f-a89c-3a31-ab5b-0bec2e5cfbb6,  -27.297520,  -50.940510,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1710533970,8f6026ef-72e5-3403-8abc-c26f6a982d28,  -27.158750,  -50.858040,2024-08-16 18:06:00,Brasil,SANTA CATARINA,MONTE CARLO,Mata Atlântica
1710533971,6ebcd3cd-8138-31a7-9885-a6cfd55e28e5,  -27.156710,  -50.845820,2024-08-16 18:06:00,Brasil,SANTA CATARINA,FRAIBURGO,Mata Atlântica
1710534008,411100e7-4efc-3528-a600-866ccfaf65a7,  -28.326920,  -50.517250,2024-08-16 18:06:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1710534011,1caaf0b6-e8ec-3899-84d2-432c25bea2bd,  -28.232680,  -50.326190,2024-08-16 18:06:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1710534012,67c889fd-a54d-36e9-a830-0ca5ecb74092,  -28.193420,  -50.584730,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1710534013,f8331ab4-19e7-3f24-8847-a53039f8be97,  -28.185760,  -50.598910,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1710534014,978fd0ce-be5e-395f-85b3-3f7a00b8defd,  -28.162600,  -50.709220,2024-08-16 18:06:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1710534047,a0503ced-bac7-3df0-8365-0b8ea053abd4,  -26.770210,  -51.540520,2024-08-16 18:06:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1710534049,9296963e-9ee6-30c0-a450-22be5c216053,  -26.700060,  -51.561910,2024-08-16 18:06:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1710534058,69b28278-531f-36f3-8f47-472c56352465,  -26.700410,  -51.444100,2024-08-16 18:06:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1710534061,081d85e7-65b3-3bee-99e5-54c7496c4d91,  -26.702270,  -51.455540,2024-08-16 18:06:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1710534077,82376c47-8571-3814-bc55-40462d6ce0c5,  -26.915550,  -51.690220,2024-08-16 18:06:00,Brasil,SANTA CATARINA,VARGEM BONITA,Mata Atlântica
1710534078,7beed3e4-fefe-34c0-a904-f709c66b2329,  -27.029650,  -51.999220,2024-08-16 18:06:00,Brasil,SANTA CATARINA,IRANI,Mata Atlântica
1710534079,9adfd90d-5a16-3030-b9c4-91be18a7b53f,  -26.917490,  -52.117760,2024-08-16 18:06:00,Brasil,SANTA CATARINA,PONTE SERRADA,Mata Atlântica
1710534085,ec290312-ce7c-3168-9c14-fa2097fa66c8,  -26.929890,  -51.564160,2024-08-16 18:06:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1710534086,f871f569-db15-343f-9b8c-6012df14fcce,  -26.835370,  -51.556400,2024-08-16 18:06:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1710533849,4308239e-bf71-3179-a0db-1c9f2948017f,  -26.059750,  -48.932930,2024-08-16 18:09:00,Brasil,SANTA CATARINA,GARUVA,Mata Atlântica
1710533851,fde76ee8-442c-36ec-afc6-7a052608d3eb,  -26.029530,  -48.958520,2024-08-16 18:09:00,Brasil,SANTA CATARINA,GARUVA,Mata Atlântica
1710533904,8f6dbbff-785d-37ae-89e3-24feb4cc05c8,  -26.163510,  -50.443780,2024-08-16 18:09:00,Brasil,SANTA CATARINA,CANOINHAS,Mata Atlântica
1710533915,a2c51c92-1e9a-3c1f-bbfa-f91ef51d09cf,  -26.357610,  -50.799150,2024-08-16 18:09:00,Brasil,SANTA CATARINA,IRINEÓPOLIS,Mata Atlântica
1710534059,9eab293a-d827-32dc-9f9a-7fb28784874a,  -26.653220,  -51.658480,2024-08-16 18:09:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1710534080,ffc15ad4-7c8c-3437-b114-535ac0972dbc,  -26.748440,  -52.496590,2024-08-16 18:09:00,Brasil,SANTA CATARINA,IPUAÇU,Mata Atlântica
1710534081,4a0b8217-fc26-3284-8d5c-2732581e0dbf,  -26.746800,  -52.486150,2024-08-16 18:09:00,Brasil,SANTA CATARINA,IPUAÇU,Mata Atlântica
1710534082,a94a176a-9f7c-369d-975e-622b26aaece4,  -26.710360,  -52.493420,2024-08-16 18:09:00,Brasil,SANTA CATARINA,IPUAÇU,Mata Atlântica
1710534083,191e7963-0c6e-34ea-8572-1c6b318116bd,  -26.685250,  -52.687180,2024-08-16 18:09:00,Brasil,SANTA CATARINA,QUILOMBO,Mata Atlântica
1710534084,13671d6c-4cdb-3157-b585-5cdbb1f6c0aa,  -26.683640,  -52.676870,2024-08-16 18:09:00,Brasil,SANTA CATARINA,QUILOMBO,Mata Atlântica
1710534125,3fd64836-c664-3a4c-9b6a-8abd938bf812,  -26.646280,  -53.704570,2024-08-16 18:09:00,Brasil,SANTA CATARINA,PARAÍSO,Mata Atlântica
1711288959,13702302-f584-30d4-86c0-e38a3db1201a,  -26.031820,  -49.142510,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAMPO ALEGRE,Mata Atlântica
1711288967,cba9e8ea-086a-3ee0-8f33-d3f36962e228,  -28.018410,  -49.799060,2024-08-18 17:49:00,Brasil,SANTA CATARINA,URUPEMA,Mata Atlântica
1711288968,31e59d8e-503a-3876-b583-c04c85b7f646,  -27.959730,  -49.909390,2024-08-18 17:49:00,Brasil,SANTA CATARINA,URUPEMA,Mata Atlântica
1711288969,f44420a3-e364-39f6-99be-9f086ba23aea,  -27.861210,  -49.290130,2024-08-18 17:49:00,Brasil,SANTA CATARINA,ALFREDO WAGNER,Mata Atlântica
1711288970,e7be1d83-cee7-3670-983d-31f7d1d9fba9,  -27.806180,  -49.867310,2024-08-18 17:49:00,Brasil,SANTA CATARINA,BOCAINA DO SUL,Mata Atlântica
1711288971,57ed9ee8-aacf-30a3-b517-1d6514180932,  -27.623500,  -49.301280,2024-08-18 17:49:00,Brasil,SANTA CATARINA,ALFREDO WAGNER,Mata Atlântica
1711288972,cda6677e-1be1-3f79-a8e3-3b8576793225,  -27.622030,  -49.291310,2024-08-18 17:49:00,Brasil,SANTA CATARINA,ALFREDO WAGNER,Mata Atlântica
1711288973,f56ece60-143c-3d6d-aa1d-fa4f387adf50,  -27.128370,  -49.506810,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LONTRAS,Mata Atlântica
1711288974,3a517609-3c2e-395e-a9e3-d8f3326c0e0b,  -27.084770,  -49.397990,2024-08-18 17:49:00,Brasil,SANTA CATARINA,APIÚNA,Mata Atlântica
1711288995,79151074-d824-329c-ba14-3d0adbd2eec5,  -28.372030,  -50.027690,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711288996,cbaeb99a-e5a6-3563-bd44-49bf1c561596,  -28.320900,  -49.860150,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711288997,fc0a3991-2611-386f-a2f5-404c1c9ea8a9,  -28.319810,  -50.047470,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711288998,7365993c-8eee-3cfa-84f9-1a54181457c8,  -28.319480,  -49.850080,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711288999,fd2445ab-f8d4-3a9a-a166-f52260def1f9,  -28.291710,  -49.338770,2024-08-18 17:49:00,Brasil,SANTA CATARINA,ORLEANS,Mata Atlântica
1711289000,f597a95e-5d53-3428-bb5c-c899a2114076,  -28.244680,  -50.098320,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711289001,32344287-e9dd-3eeb-8ece-9e46faf0dd0b,  -28.112820,  -49.755510,2024-08-18 17:49:00,Brasil,SANTA CATARINA,URUBICI,Mata Atlântica
1711289097,6949dccd-041f-3fac-8c0c-98de3fd43d03,  -26.466460,  -50.089610,2024-08-18 17:49:00,Brasil,SANTA CATARINA,PAPANDUVA,Mata Atlântica
1711289098,3cfd0716-4236-3d4e-b2d5-d882f4e259e9,  -26.446480,  -50.204980,2024-08-18 17:49:00,Brasil,SANTA CATARINA,MONTE CASTELO,Mata Atlântica
1711289099,17e40d29-d09c-3990-8e6c-e8fa8752083d,  -26.248730,  -49.730490,2024-08-18 17:49:00,Brasil,SANTA CATARINA,MAFRA,Mata Atlântica
1711289100,f6644fef-eb7d-357d-9157-ce0c65754a11,  -26.244590,  -49.640140,2024-08-18 17:49:00,Brasil,SANTA CATARINA,MAFRA,Mata Atlântica
1711289107,aa7065b1-88f9-3689-9263-564b68f490c9,  -28.165700,  -50.328200,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289108,846df523-97f1-3406-a5bf-0d287101ae78,  -27.995920,  -50.492130,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1711289109,5b798f9c-1f75-3608-8784-c58f9a8e5072,  -27.961310,  -50.508670,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1711289110,46e0f427-f27c-3c87-8efc-48495dc8a53d,  -27.847830,  -50.357200,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289111,71bc411a-ccbc-3d4f-80b8-1c0d212b0704,  -27.847650,  -50.159380,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289112,3d30ebd7-1097-3edd-b72c-844292d4db1f,  -27.797690,  -50.455580,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289113,bd3d07ce-fb73-31bf-9e3e-6576d510f048,  -27.796270,  -50.445340,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289114,0cc36aef-8523-3e12-9980-577d2e11e4a5,  -27.788700,  -50.457120,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289115,1ccd091e-1625-396c-a9b8-81d25dde7619,  -27.787280,  -50.446890,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289116,6e2d0329-e787-3b95-a90f-32b4061a8760,  -27.749480,  -50.307540,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289117,7c3fbf3e-ca0b-3231-aeba-537b421dd232,  -27.748060,  -50.297400,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289118,322e9b60-f3d7-32a4-974d-e2e6a9fe2ac0,  -27.661950,  -50.277760,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CORREIA PINTO,Mata Atlântica
1711289119,f5ef371d-9fdf-3e97-a13e-8efc11bcbd4e,  -27.465220,  -50.449690,2024-08-18 17:49:00,Brasil,SANTA CATARINA,PONTE ALTA,Mata Atlântica
1711289120,47bb56ac-2236-39fc-8287-c92a19fcaabf,  -27.003020,  -50.561440,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica
1711289121,a7be3feb-2d9f-3980-bd1a-a9a2e7c8adfa,  -27.001620,  -50.551330,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SANTA CECÍLIA,Mata Atlântica
1711289122,229ee6c2-2717-33ce-a479-241213fe2197,  -26.725150,  -51.083170,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAÇADOR,Mata Atlântica
1711289123,b282fab5-d795-35ab-bd19-7cd6476a920b,  -28.021170,  -50.742350,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1711289124,39de20c0-e8ee-35cc-8478-4a0cd0e6e005,  -28.013510,  -50.754240,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAMPO BELO DO SUL,Mata Atlântica
1711289125,bdc56dab-ea46-36d9-9bd6-1dd5d3eda559,  -28.012110,  -50.743950,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAMPO BELO DO SUL,Mata Atlântica
1711289126,5f191ba6-1774-37fd-aedc-5043d9a2b31b,  -27.959700,  -50.699530,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAMPO BELO DO SUL,Mata Atlântica
1711289130,b780d5d5-a85b-30d7-b937-d7a8b7946d63,  -27.705060,  -50.858680,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CERRO NEGRO,Mata Atlântica
1711289132,c536eefb-7e94-3e9a-96ff-155a08d56646,  -27.626740,  -51.295340,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CELSO RAMOS,Mata Atlântica
1711289133,61e8808c-f195-3261-9e4c-2ad8b3442065,  -27.616630,  -50.879970,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CERRO NEGRO,Mata Atlântica
1711289134,f90953db-916c-32ac-9f2f-4dee4a1d3057,  -27.594910,  -50.787990,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1711289135,d84ef48c-6ebe-3a55-86e0-7eae91b3b351,  -27.333930,  -51.373320,2024-08-18 17:49:00,Brasil,SANTA CATARINA,CAMPOS NOVOS,Mata Atlântica
1711289136,f1901a91-23c1-3eb9-b132-1f7a88370bd3,  -27.332500,  -51.362580,2024-08-18 17:49:00,Brasil,SANTA CATARINA,ERVAL VELHO,Mata Atlântica
1711289137,dfed495e-3912-3d99-be10-4b693ec0ceb3,  -27.217330,  -50.783050,2024-08-18 17:49:00,Brasil,SANTA CATARINA,FREI ROGÉRIO,Mata Atlântica
1711289149,0f213559-9d2b-312a-b0bd-7ef7126b0af5,  -28.444230,  -50.344220,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711289151,9b55e0b6-883c-3a26-a239-ff77673ee3d4,  -28.434360,  -50.341920,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711289152,2084ce27-e827-39f9-926b-85b2791e7573,  -28.402620,  -50.379080,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711289153,3e9b7719-d8b9-3dec-aaa3-cba92c358456,  -28.402060,  -50.242150,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711289154,cb64ae00-4ed7-34c7-978c-cb18390e6e87,  -28.368570,  -50.332650,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711289155,426b5d3b-94ad-38ff-9ef3-b9ebd4eeaf2b,  -28.356220,  -50.376930,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289156,18a834af-3f68-3205-beff-74cb5bdb2e17,  -28.296570,  -50.541450,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289157,9bdeaddf-16d4-3f24-93c0-bac63ee827a1,  -28.266530,  -50.457840,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289158,e1a7a2b2-f447-37fc-8f8c-39b31a1642c3,  -28.264560,  -50.241200,2024-08-18 17:49:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1711289159,1d504eeb-fb70-36bc-9f7f-c444df22621d,  -28.257510,  -50.459380,2024-08-18 17:49:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711289255,42364c8f-546c-3103-be16-0c57cfd3af19,  -27.202110,  -51.550590,2024-08-18 17:49:00,Brasil,SANTA CATARINA,JOAÇABA,Mata Atlântica
1711289256,e453792c-e5fe-392e-84bf-f1f633edf067,  -26.697740,  -52.197870,2024-08-18 17:49:00,Brasil,SANTA CATARINA,OURO VERDE,Mata Atlântica
1711289257,cca5b1ab-a8bd-3d24-a178-c7b977477bb8,  -26.686870,  -52.188390,2024-08-18 17:49:00,Brasil,SANTA CATARINA,OURO VERDE,Mata Atlântica
1711289258,c49abef8-9611-3c17-b5e4-6616c48ffbf3,  -26.685450,  -52.177270,2024-08-18 17:49:00,Brasil,SANTA CATARINA,ABELARDO LUZ,Mata Atlântica
1711768015,ad601f68-7d86-317c-8228-eaf94aff996e,  -27.976920,  -50.215080,2024-08-19 18:30:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711768031,b3887fc8-a6dc-3337-b0c6-6187c784d7f1,  -27.995320,  -49.877830,2024-08-19 18:30:00,Brasil,SANTA CATARINA,URUPEMA,Mata Atlântica
1711768032,9b792773-e850-37c0-9448-6ba6ea66ee20,  -27.983240,  -49.134830,2024-08-19 18:30:00,Brasil,SANTA CATARINA,ANITÁPOLIS,Mata Atlântica
1711768033,4942d20c-e8ba-3bd6-9ad8-d57064651451,  -27.907430,  -49.624950,2024-08-19 18:30:00,Brasil,SANTA CATARINA,URUBICI,Mata Atlântica
1711768034,da5fb84d-ce5c-3f84-a02a-1712e789d0e6,  -27.897600,  -49.631640,2024-08-19 18:30:00,Brasil,SANTA CATARINA,RIO RUFINO,Mata Atlântica
1711768043,2a04553c-457d-3917-bb03-d0f9eac6961e,  -28.142050,  -50.625840,2024-08-19 18:30:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1711768044,67a7594d-b5de-385e-9444-d50a69c11b2f,  -28.056160,  -50.156860,2024-08-19 18:30:00,Brasil,SANTA CATARINA,PAINEL,Mata Atlântica
1711768045,92ee436f-c346-34c4-9b9a-a0f27e49bc58,  -27.975260,  -50.210910,2024-08-19 18:30:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711768046,b9bf8066-40a7-32db-aeb5-6aca69201d7c,  -27.833550,  -50.132480,2024-08-19 18:30:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711768047,0ef23c4f-781c-3c32-abc3-d0a181fbbb73,  -27.712000,  -50.707370,2024-08-19 18:30:00,Brasil,SANTA CATARINA,CAMPO BELO DO SUL,Mata Atlântica
1711768048,085d9f85-2bda-3351-89f6-d0fde8689ecf,  -27.648560,  -50.648030,2024-08-19 18:30:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1711768049,f21d02f5-eccb-367b-98e8-717b4039ae93,  -27.636220,  -50.643750,2024-08-19 18:30:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1711768050,544cc5f2-01c2-363b-bffe-e8b68a48a910,  -27.587590,  -50.574530,2024-08-19 18:30:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1711768051,0780c334-338c-354c-b821-0fd6102891de,  -27.520340,  -50.683780,2024-08-19 18:30:00,Brasil,SANTA CATARINA,SÃO JOSÉ DO CERRITO,Mata Atlântica
1711768052,4693a2de-40f1-3f7e-ad0b-7fe7eb9086a1,  -27.466270,  -50.949560,2024-08-19 18:30:00,Brasil,SANTA CATARINA,VARGEM,Mata Atlântica
1711768054,28760fd7-1471-3dbc-88cb-0b1e3f3aaea8,  -28.339370,  -50.467270,2024-08-19 18:30:00,Brasil,SANTA CATARINA,LAGES,Mata Atlântica
1711768055,73f7187e-4d81-38d6-be43-72f05836e855,  -28.204280,  -50.637790,2024-08-19 18:30:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1711768039,99e22cee-c039-3ca2-910c-f3e8541ea90c,  -26.594900,  -51.066460,2024-08-19 18:32:00,Brasil,SANTA CATARINA,CALMON,Mata Atlântica
1711768040,be898840-4e97-3988-a6db-010a7205442f,  -26.592930,  -50.052080,2024-08-19 18:32:00,Brasil,SANTA CATARINA,SANTA TEREZINHA,Mata Atlântica
1711768041,1d74a3f4-baff-33f1-8ea1-3390df27d9ab,  -26.592610,  -51.075290,2024-08-19 18:32:00,Brasil,SANTA CATARINA,CALMON,Mata Atlântica
1711768042,fbd4938c-6109-3157-976b-d7747dcd63fe,  -26.589120,  -50.045850,2024-08-19 18:32:00,Brasil,SANTA CATARINA,SANTA TEREZINHA,Mata Atlântica
1711768063,1999509d-74ba-3773-a5c7-8043a9556c23,  -26.666930,  -52.418180,2024-08-19 18:32:00,Brasil,SANTA CATARINA,IPUAÇU,Mata Atlântica
1711768064,d0bbdb38-362c-3efd-8817-31cbdac7f4f5,  -27.210590,  -52.086720,2024-08-19 18:32:00,Brasil,SANTA CATARINA,CONCÓRDIA,Mata Atlântica
1711768065,33f11895-14e7-3f90-ab7e-72021e561f0d,  -26.915700,  -51.600120,2024-08-19 18:32:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1711768066,42a0fe7c-c32e-3b94-8c3f-c044ddb8143b,  -26.908200,  -51.594230,2024-08-19 18:32:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1711768067,20120f4a-90dc-3e8c-97a2-5bebb600a32b,  -26.886340,  -51.490460,2024-08-19 18:32:00,Brasil,SANTA CATARINA,TREZE TÍLIAS,Mata Atlântica
1711768068,4edd0471-f765-33aa-85f9-48efb04d5f50,  -26.880830,  -51.499490,2024-08-19 18:32:00,Brasil,SANTA CATARINA,TREZE TÍLIAS,Mata Atlântica
1712236145,74f6816a-fd42-38b7-b4a0-bba4367de101,  -28.262910,  -50.108410,2024-08-20 17:34:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1712236146,bc517c54-32ea-38b5-b9ab-544bb8b8003d,  -28.151070,  -49.531860,2024-08-20 17:34:00,Brasil,SANTA CATARINA,BOM JARDIM DA SERRA,Mata Atlântica
1712236147,36a1bc07-d05f-34ee-a8b4-014691f2827b,  -28.140290,  -49.532540,2024-08-20 17:34:00,Brasil,SANTA CATARINA,BOM JARDIM DA SERRA,Mata Atlântica
1712236148,fff47238-66f5-3660-b45a-4d59fef07109,  -28.096860,  -50.572660,2024-08-20 17:34:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1712236149,428649c1-731d-38bb-ae8e-088f863a7b43,  -28.096430,  -50.583550,2024-08-20 17:34:00,Brasil,SANTA CATARINA,CAPÃO ALTO,Mata Atlântica
1712236150,9d6ad686-0681-36f6-a289-722349dfd18f,  -26.838690,  -51.559090,2024-08-20 17:34:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1712236151,4d463c0e-1fed-34c4-9f14-bee78b509255,  -26.761090,  -51.766030,2024-08-20 17:34:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1712236152,6bb1ffb2-00c4-34ce-843e-eb6d3863abd6,  -26.759160,  -51.746220,2024-08-20 17:34:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1712236153,4063dc80-12a9-30c9-b441-3f3d5d476377,  -26.755390,  -51.753430,2024-08-20 17:34:00,Brasil,SANTA CATARINA,ÁGUA DOCE,Mata Atlântica
1712236154,e31d8625-7d80-3e38-88d5-36bf170ccf59,  -26.747370,  -52.976840,2024-08-20 17:34:00,Brasil,SANTA CATARINA,MODELO,Mata Atlântica
1712625581,1b545f04-0f72-3bfa-b516-f219e3afaab1,  -28.246280,  -49.992390,2024-08-21 18:13:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1712625582,8d3e61c6-85a5-3fbb-aa00-fc45481d3ec5,  -28.240190,  -49.955530,2024-08-21 18:13:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
1712625583,7cb1f4b3-6df2-3fe8-8bd9-9ed9cb099069,  -28.237720,  -49.945330,2024-08-21 18:13:00,Brasil,SANTA CATARINA,SÃO JOAQUIM,Mata Atlântica
